PKID|IDSucursal|IDReporteImpresion|IDNumCpContable|Codigo|Descripcion|Abreviacion|TipoCp|Numero|Serie|LongitudNumero|LongitudSerie|MaximoNumeroItems|PeriodoAnulacion|NumeracionAutomatica|NumeracionContable|RequiereMotivoAnulacion|GenerarNumeracionAlGuardar|PermitirFechasFuturas|PermitirFechasDiferidas|Imprimible|IDTipoComprobantePago|EsComprobantePago|IDImpuesto|TieneImpuesto|PreciosIncImpto|LibroDiario|Tercero|Activo|ResumirEnLibroAuxiliar|PermitirFechasPasadas|PercepcionSinMontoMinimo|IDFormatoImpresionElectronico|IDICB|TieneICB
600004723|300000005|0|0|P03TP08|PEDIDO 03TP08|P03TP08|Pedido|3894|03TP08|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004724|300000005|0|0|P03TP09|PEDIDO 03TP09|P03TP09|Pedido|4438|03TP09|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004725|300000005|0|0|P03TP10|PEDIDO 03TP10|P03TP10|Pedido|1282|03TP10|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004726|300000005|0|0|P03TP11|PEDIDO 03TP11|P03TP11|Pedido|1898|03TP11|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004727|300000005|0|0|P03TP12|PEDIDO 03TP12|P03TP12|Pedido|2101|03TP12|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004728|300000005|0|0|P03TP13|PEDIDO 03TP13|P03TP13|Pedido|2883|03TP13|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004729|300000005|0|0|P03TP14|PEDIDO 03TP14|P03TP14|Pedido|1661|03TP14|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004730|300000005|0|0|P03TP15|PEDIDO 03TP15|P03TP15|Pedido|1467|03TP15|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004731|300000005|0|0|P03TP16|PEDIDO 03TP16|P03TP16|Pedido|3981|03TP16|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004732|300000005|0|0|P03TP17|PEDIDO 03TP17|P03TP17|Pedido|4376|03TP17|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004733|300000005|0|0|P03TP18|PEDIDO 03TP18|P03TP18|Pedido|1708|03TP18|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004734|300000005|0|0|P03TP19|PEDIDO 03TP19|P03TP19|Pedido|3549|03TP19|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004735|300000005|0|0|P03TP20|PEDIDO 03TP20|P03TP20|Pedido|3633|03TP20|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004736|300000005|0|0|P03TP21|PEDIDO 03TP21|P03TP21|Pedido|1279|03TP21|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004737|300000005|0|0|P03TP22|PEDIDO 03TP22|P03TP22|Pedido|4035|03TP22|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004738|300000005|0|0|P03TP23|PEDIDO 03TP23|P03TP23|Pedido|1314|03TP23|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004739|300000005|0|0|P03TP24|PEDIDO 03TP24|P03TP24|Pedido|4590|03TP24|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004740|300000005|0|0|P03TP25|PEDIDO 03TP25|P03TP25|Pedido|3110|03TP25|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004741|300000005|0|0|P03TP26|PEDIDO 03TP26|P03TP26|Pedido|3242|03TP26|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004742|300000005|0|0|P03TP27|PEDIDO 03TP27|P03TP27|Pedido|2983|03TP27|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004743|1|0|0|P01TV04|PEDIDO 01TV04|P01TV04|Pedido|7310|01TV04|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004744|1|0|0|P01TV05|PEDIDO 01TV05|P01TV05|Pedido|6846|01TV05|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004745|1|0|0|P01TV06|PEDIDO 01TV06|P01TV06|Pedido|3772|01TV06|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004746|1|0|0|P01TB15|PEDIDO 01TB15|P01TB15|Pedido|2168|01TB15|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004747|1|0|0|P01TB16|PEDIDO 01TB16|P01TB16|Pedido|1880|01TB16|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004748|1|0|0|P01TB17|PEDIDO 01TB17|P01TB17|Pedido|1998|01TB17|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004749|1|0|0|P01TB18|PEDIDO 01TB18|P01TB18|Pedido|2043|01TB18|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004750|1|0|0|P01TB19|PEDIDO 01TB19|P01TB19|Pedido|2151|01TB19|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004751|1|0|0|P01TB20|PEDIDO 01TB20|P01TB20|Pedido|2026|01TB20|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004752|1|0|0|P01TB21|PEDIDO 01TB21|P01TB21|Pedido|1955|01TB21|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004753|1|0|0|P01TB22|PEDIDO 01TB22|P01TB22|Pedido|2069|01TB22|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004754|1|0|0|P01TB23|PEDIDO 01TB23|P01TB23|Pedido|1975|01TB23|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004756|1|0|0|P01TB24|PEDIDO 01TB24|P01TB24|Pedido|1976|01TB24|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004757|1|0|0|P01TB25|PEDIDO 01TB25|P01TB25|Pedido|1993|01TB25|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004758|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC27|Voucher contable EPS|00VC27|VoucherContable|103|27|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004759|1|0|0|P01VRP01|PEDIDO 01VRP01|P01VRP01|Pedido|30674|01VRP01|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004760|1|0|0|P01VRP02|PEDIDO 01VRP02|P01VRP02|Pedido|23422|01VRP02|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004761|1|0|0|P01VRP03|PEDIDO 01VRP03|P01VRP03|Pedido|18770|01VRP03|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004762|1|0|0|P01VRP04|PEDIDO 01VRP04|P01VRP04|Pedido|19235|01VRP04|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004763|1|0|0|P01VRP05|PEDIDO 01VRP05|P01VRP05|Pedido|23014|01VRP05|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004764|1|0|0|P01VRP06|PEDIDO 01VRP06|P01VRP06|Pedido|26029|01VRP06|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004765|1|0|0|P01VRP07|PEDIDO 01VRP07|P01VRP07|Pedido|27907|01VRP07|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004766|1|0|0|P01VRP08|PEDIDO 01VRP08|P01VRP08|Pedido|26242|01VRP08|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004767|1|0|0|P01VRP09|PEDIDO 01VRP09|P01VRP09|Pedido|29298|01VRP09|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004768|1|0|0|P01VRP10|PEDIDO 01VRP10|P01VRP10|Pedido|26063|01VRP10|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004769|1|0|0|P01VRP11|PEDIDO 01VRP11|P01VRP11|Pedido|25932|01VRP11|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004770|1|0|0|P01VRP12|PEDIDO 01VRP12|P01VRP12|Pedido|14150|01VRP12|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004771|1|0|0|P01VRP13|PEDIDO 01VRP13|P01VRP13|Pedido|12384|01VRP13|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004772|1|0|0|P01VRP14|PEDIDO 01VRP14|P01VRP14|Pedido|7400|01VRP14|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004774|1|0|0|P01VRP15|PEDIDO 01VRP15|P01VRP15|Pedido|1781|01VRP15|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004775|1|0|0|P01VRP16|PEDIDO 01VRP16|P01VRP16|Pedido|1202|01VRP16|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004776|300000005|0|0|P03TP30|PEDIDO 03TP30|P03TP30|Pedido|1162|03TP30|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004777|1|0|0|P01RES01|PEDIDO 01RES01|P01RES01|Pedido|8968|01RES01|7|7|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004778|1|0|0|P01RES02|PEDIDO 01RES02|P01RES02|Pedido|9167|01RES02|7|7|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004779|1|0|0|P01RES03|PEDIDO 01RES03|P01RES03|Pedido|10235|01RES03|7|7|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004780|1|0|0|P01TB26|PEDIDO 01TB26|P01TB26|Pedido|1609|01TB26|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004781|1|0|0|P01TB27|PEDIDO 01TB27|P01TB27|Pedido|1639|01TB27|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004782|1|0|0|P01TB28|PEDIDO 01TB28|P01TB28|Pedido|1283|01TB28|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004783|1|0|0|P01TB29|PEDIDO 01TB29|P01TB29|Pedido|1412|01TB29|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004784|1|0|0|P01TB30|PEDIDO 01TB30|P01TB30|Pedido|1305|01TB30|7|6|600|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004785|1|0|0|P01TB31|PEDIDO 01TB31|P01TB31|Pedido|1374|01TB31|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004786|1|0|0|P01TB32|PEDIDO 01TB32|P01TB32|Pedido|1285|01TB32|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004787|1|0|0|P01TB33|PEDIDO 01TB33|P01TB33|Pedido|1300|01TB33|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004788|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC28|Voucher Contable SCTR|00VC28|VoucherContable|86|28|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004789|1|0|0|P01TB34|PEDIDO 01TB34|P01TB34|Pedido|1229|01TB34|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004790|1|0|0|P01TB35|PEDIDO 01TB35|P01TB35|Pedido|1271|01TB35|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004791|1|0|0|P01TB36|PEDIDO 01TB36|P01TB36|Pedido|1234|01TB36|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004792|1|0|0|P01TB37|PEDIDO 01TB37|P01TB37|Pedido|1231|01TB37|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004793|1|0|0|P01TB38|PEDIDO 01TB38|P01TB38|Pedido|1229|01TB38|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004794|1|0|0|P01TB39|PEDIDO 01TB39|P01TB39|Pedido|1360|01TB39|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004795|1|0|0|P01TB40|PEDIDO 01TB40|P01TB40|Pedido|1161|01TB40|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004798|1|0|0|P01C37|PEDIDO 01C37|P01C37|Pedido|45056|01C37|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004799|1|0|0|P01C38|PEDIDO 01C38|P01C38|Pedido|42001|01C38|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004800|1|0|0|P01C39|PEDIDO 01C39|P01C39|Pedido|47172|01C39|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004801|1|0|0|P01C40|PEDIDO 01C40|P01C40|Pedido|53830|01C40|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004802|1|0|0|P01C41|PEDIDO 01C41|P01C41|Pedido|46384|01C41|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004803|1|0|0|P01C42|PEDIDO 01C42|P01C42|Pedido|48613|01C42|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004804|1|0|0|P01C43|PEDIDO 01C43|P01C43|Pedido|46117|01C43|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004805|1|0|0|P01C44|PEDIDO 01C44|P01C44|Pedido|47934|01C44|7|5|100|367|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004806|1|0|0|P01C45|PEDIDO 01C45|P01C45|Pedido|49973|01C45|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004807|1|0|0|P01C46|PEDIDO 01C46|P01C46|Pedido|47973|01C46|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004808|1|0|0|P01C47|PEDIDO 01C47|P01C47|Pedido|42211|01C47|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004809|1|0|0|P01C48|PEDIDO 01C48|P01C48|Pedido|47253|01C48|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004810|1|0|0|P01C49|PEDIDO 01C49|P01C49|Pedido|44090|01C49|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
